62.042,139.47,0.32853,35.1,46.825,14.729,40.303,60,60,20
62.042,132.39,0.31387,35.1,46.678,14.729,40.523,60,60,20
61.92,136.54,0.35418,35.173,46.678,14.656,40.23,60,60,20
61.553,135.32,0.35173,35.173,46.825,14.656,40.596,60,60,20
61.553,131.17,0.3383,35.1,46.898,14.729,40.449,60,60,20
61.187,134.1,0.32731,35.1,46.898,14.729,40.376,60,60,20
61.187,137.03,0.3151,35.173,46.898,14.656,40.376,60,60,20
60.943,134.1,0.34319,35.1,46.825,14.729,40.449,60,60,20
60.821,139.96,0.34929,35.1,46.898,14.729,40.376,60,60,20
60.454,134.1,0.33708,35.173,46.751,14.729,40.376,60,60,20
60.454,135.08,0.32487,35.173,46.678,14.729,40.449,60,60,20
60.332,137.76,0.31387,35.1,46.751,14.729,40.523,60,60,20
60.088,132.88,0.35906,35.1,46.825,14.802,40.376,60,60,20
59.844,138.01,0.34685,35.173,46.751,14.802,40.449,60,60,20
59.722,137.27,0.33586,35.173,46.751,14.729,40.23,60,60,20
59.599,136.3,0.3212,35.173,46.751,14.729,40.376,60,60,20
59.477,136.3,0.32853,35.173,46.678,14.729,40.303,60,60,20
59.233,135.32,0.35662,35.173,46.825,14.729,40.303,60,60,20
58.989,133.12,0.34441,35.1,46.825,14.729,40.449,60,60,20
58.989,135.32,0.32975,35.1,46.751,14.729,40.449,60,60,20
58.745,135.32,0.31754,35.027,46.825,14.729,40.523,60,60,20
58.622,137.27,0.35173,35.1,46.751,14.729,40.23,60,60,20
58.256,132.88,0.35418,35.173,46.751,14.802,40.303,60,60,20
58.134,133.37,0.34074,35.173,46.678,14.729,40.303,60,60,20
58.134,136.79,0.32975,35.027,46.751,14.729,40.23,60,60,20
57.89,135.81,0.31754,35.027,46.751,14.802,40.303,60,60,20
57.89,134.34,0.36395,35.027,46.532,14.729,40.303,60,60,20
57.401,136.3,0.35173,35.1,46.678,14.729,40.23,60,60,20
57.523,131.9,0.33952,35.027,46.751,14.802,40.303,60,60,20
57.157,133.85,0.32487,35.027,46.605,14.802,40.303,60,60,20
